Date	Block	T1N2OF0U0	T2N2OF0UA	T3N2OF0US	T4N2OF2U0	T5N2OF2UA	T6N2OF2US	T7N2OF4U0	T8N2OF4UA	T9N2OF4US	T1CumN2OF0U0	T2CumN2OF0UA	T3CumN2OF0US	T4CumN2OF2U0	T5CumN2OF2UA	T6CumN2OF2US	T7CumN2OF4U0	T8CumN2OF4UA	T9CumN2OF4US
7/03/2011	3	0.001142691	0.002037543	0.002030016	0.00245555	0.002860078	0.003339175	0.001693224	0.002031332	0.006898853	0.01609893	0.031105321	0.023418804	0.033544103	0.027825832	0.051181171	0.023645803	0.046524702	0.104785923
8/03/2011	3	0.001247885	0.002049975	0.00219217	0.002570546	0.002495508	0.003331421	0.001735921	0.002151246	0.006435147	0.017346815	0.033155296	0.025610974	0.036114649	0.030321339	0.054512592	0.025381724	0.048675948	0.111221069
9/03/2011	3	0.001353079	0.002062407	0.002354323	0.002685543	0.002130938	0.003323667	0.001778618	0.002271159	0.00597144	0.018699894	0.035217703	0.027965297	0.038800192	0.032452278	0.057836258	0.027160342	0.050947108	0.117192509
10/03/2011	3	0.001458274	0.002074839	0.002516477	0.002800539	0.001766369	0.003315912	0.001821316	0.002391073	0.005507734	0.020158168	0.037292542	0.030481774	0.041600732	0.034218646	0.061152171	0.028981658	0.053338181	0.122700243
11/03/2011	3	0.001623662	0.002080934	0.002371672	0.002680748	0.001906218	0.003246822	0.001787435	0.002325382	0.005528178	0.02178183	0.039373476	0.032853447	0.044281479	0.036124865	0.064398993	0.030769092	0.055663563	0.128228422
12/03/2011	3	0.001789051	0.002087029	0.002226868	0.002560956	0.002046068	0.003177732	0.001753554	0.002259692	0.005548622	0.023570881	0.041460506	0.035080314	0.046842436	0.038170933	0.067576725	0.032522646	0.057923254	0.133777044
13/03/2011	3	0.00195444	0.002093125	0.002082063	0.002441165	0.002185918	0.003108642	0.001719673	0.002194001	0.005569066	0.025525321	0.04355363	0.037162377	0.049283601	0.04035685	0.070685367	0.034242319	0.060117255	0.13934611
14/03/2011	3	0.002119828	0.00209922	0.001937258	0.002321374	0.002325768	0.003039551	0.001685792	0.00212831	0.00558951	0.027645149	0.04565285	0.039099635	0.051604974	0.042682618	0.073724918	0.035928111	0.062245565	0.14493562
15/03/2011	3	0.002285217	0.002105315	0.001792453	0.002201582	0.002465617	0.002970461	0.001651911	0.002062619	0.005609954	0.029930366	0.047758164	0.040892089	0.053806557	0.045148235	0.076695379	0.037580022	0.064308184	0.150545574
16/03/2011	3	0.002450605	0.00211141	0.001647649	0.002081791	0.002605467	0.002901371	0.00161803	0.001996928	0.005630398	0.032380971	0.049869574	0.042539737	0.055888347	0.047753702	0.07959675	0.039198052	0.066305112	0.156175973
17/03/2011	3	0.002606298	0.00231741	0.001997687	0.002294339	0.00272285	0.003496659	0.001833211	0.002282437	0.005680937	0.034987269	0.052186985	0.044537424	0.058182687	0.050476553	0.083093409	0.041031262	0.06858755	0.16185691
18/03/2011	3	0.00276199	0.002523411	0.002347725	0.002506888	0.002840233	0.004091947	0.002048391	0.002567946	0.005731476	0.037749258	0.054710396	0.04688515	0.060689575	0.053316786	0.087185356	0.043079654	0.071155496	0.167588385
19/03/2011	3	0.002917682	0.002729412	0.002697764	0.002719437	0.002957617	0.004687235	0.002263572	0.002853455	0.005782014	0.04066694	0.057439807	0.049582913	0.063409011	0.056274403	0.09187259	0.045343225	0.07400895	0.173370399
20/03/2011	3	0.003073374	0.002935412	0.003047802	0.002931985	0.003075	0.005282522	0.002478752	0.003138964	0.005832553	0.043740315	0.060375219	0.052630715	0.066340996	0.059349403	0.097155113	0.047821977	0.077147914	0.179202952
21/03/2011	3	0.003229066	0.003141413	0.00339784	0.003144534	0.003192383	0.00587781	0.002693933	0.003424472	0.005883091	0.046969381	0.063516632	0.056028556	0.06948553	0.062541786	0.103032923	0.05051591	0.080572386	0.185086044
22/03/2011	3	0.003384759	0.003347413	0.003747878	0.003357082	0.003309766	0.006473098	0.002909113	0.003709981	0.00593363	0.05035414	0.066864045	0.059776434	0.072842612	0.065851552	0.109506021	0.053425023	0.084282367	0.191019674
23/03/2011	3	0.003540451	0.003553414	0.004097917	0.003569631	0.003427149	0.007068386	0.003124294	0.00399549	0.005984169	0.053894591	0.070417459	0.063874351	0.076412243	0.069278702	0.116574407	0.056549317	0.088277857	0.197003842
24/03/2011	3	0.003696143	0.003759414	0.004447955	0.003782179	0.003544533	0.007663674	0.003339474	0.004280999	0.006034707	0.057590734	0.074176874	0.068322306	0.080194422	0.072823234	0.124238081	0.059888791	0.092558856	0.20303855
25/03/2011	3	0.003851835	0.003965415	0.004797993	0.003994728	0.003661916	0.008258962	0.003554655	0.004566508	0.006085246	0.061442569	0.078142289	0.073120299	0.08418915	0.07648515	0.132497043	0.063443446	0.097125364	0.209123795
26/03/2011	3	0.004007528	0.004171416	0.005148032	0.004207277	0.003779299	0.00885425	0.003769835	0.004852016	0.006135785	0.065450097	0.082313704	0.078268331	0.088396427	0.080264449	0.141351292	0.067213282	0.10197738	0.21525958
27/03/2011	3	0.00416322	0.004377416	0.00549807	0.004419825	0.003896682	0.009449537	0.003985016	0.005137525	0.006186323	0.069613316	0.08669112	0.083766401	0.092816252	0.084161131	0.15080083	0.071198297	0.107114905	0.221445903
28/03/2011	3	0.004318912	0.004583417	0.005848108	0.004632374	0.004014065	0.010044825	0.004200196	0.005423034	0.006236862	0.073932228	0.091274537	0.089614509	0.097448626	0.088175197	0.160845655	0.075398494	0.112537939	0.227682765
29/03/2011	3	0.003224107	0.005751743	0.004654506	0.006515036	0.005096372	0.014450089	0.008359523	0.008669391	0.009137147	0.077156335	0.097026279	0.094269015	0.103963662	0.093271568	0.175295743	0.083758017	0.12120733	0.236819911
30/03/2011	3	0.002795463	0.005154788	0.003888057	0.004954143	0.004076254	0.012110334	0.006134419	0.006618695	0.00790736	0.079951798	0.102181067	0.098157072	0.108917805	0.097347822	0.187406078	0.089892436	0.127826025	0.244727271
31/03/2011	3	0.002366819	0.004557833	0.003121608	0.003393249	0.003056136	0.00977058	0.003909316	0.004567998	0.006677573	0.082318616	0.1067389	0.10127868	0.112311054	0.100403959	0.197176658	0.093801752	0.132394023	0.251404844
1/04/2011	3	0.002465117	0.003873081	0.003828985	0.003634574	0.00324636	0.009369469	0.004942951	0.004727361	0.006992523	0.084783733	0.110611981	0.105107665	0.115945627	0.103650318	0.206546127	0.098744703	0.137121384	0.258397367
2/04/2011	3	0.002563415	0.003188329	0.004536361	0.003875898	0.003436583	0.008968358	0.005976586	0.004886723	0.007307473	0.087347148	0.11380031	0.109644026	0.119821525	0.107086901	0.215514485	0.104721289	0.142008107	0.26570484
3/04/2011	3	0.002661713	0.002503577	0.005243737	0.004117223	0.003626806	0.008567247	0.007010221	0.005046086	0.007622423	0.090008861	0.116303887	0.114887762	0.123938748	0.110713707	0.224081731	0.11173151	0.147054193	0.273327264
4/04/2011	3	0.002760011	0.001818825	0.005951113	0.004358547	0.003817029	0.008166135	0.008043856	0.005205448	0.007937373	0.092768872	0.118122712	0.120838875	0.128297295	0.114530735	0.232247866	0.119775366	0.152259641	0.281264637
5/04/2011	3	0.002858309	0.001134072	0.006658489	0.004599872	0.004007252	0.007765024	0.009077491	0.00536481	0.008252323	0.095627181	0.119256784	0.127497365	0.132897167	0.118537987	0.240012891	0.128852858	0.157624451	0.28951696
6/04/2011	3	0.00259969	0.001537965	0.005604567	0.003781136	0.002925685	0.006735455	0.006189933	0.004260531	0.006811734	0.098226871	0.120794749	0.133101931	0.136678303	0.121463672	0.246748345	0.135042791	0.161884983	0.296328694
7/04/2011	3	0.002341071	0.001941857	0.004550644	0.0029624	0.001844119	0.005705885	0.003302375	0.003156252	0.005371145	0.100567942	0.122736606	0.137652576	0.139640702	0.123307791	0.25245423	0.138345166	0.165041234	0.301699838
8/04/2011	3	0.002082452	0.002345749	0.003496722	0.002143664	0.000762552	0.004676316	0.000414817	0.002051973	0.003930555	0.102650395	0.125082355	0.141149297	0.141784366	0.124070343	0.257130546	0.138759984	0.167093207	0.305630394
9/04/2011	3	0.002270938	0.002464088	0.003248629	0.002138085	0.000902383	0.004420617	0.000776768	0.002084421	0.003835192	0.104921332	0.127546443	0.144397927	0.143922451	0.124972725	0.261551163	0.139536751	0.169177628	0.309465586
10/04/2011	3	0.002459423	0.002582427	0.003000537	0.002132507	0.001042213	0.004164918	0.001138718	0.00211687	0.003739829	0.107380756	0.13012887	0.147398464	0.146054958	0.126014938	0.265716081	0.140675469	0.171294499	0.313205415
11/04/2011	3	0.002647909	0.002700765	0.002752444	0.002126928	0.001182044	0.003909219	0.001500668	0.002149319	0.003644466	0.110028664	0.132829635	0.150150908	0.148181886	0.127196982	0.2696253	0.142176137	0.173443818	0.316849882
12/04/2011	3	0.002836394	0.002819104	0.002504352	0.00212135	0.001321875	0.00365352	0.001862618	0.002181768	0.003549103	0.112865059	0.135648739	0.15265526	0.150303236	0.128518857	0.273278821	0.144038755	0.175625586	0.320398985
13/04/2011	3	0.00302488	0.002937442	0.002256259	0.002115771	0.001461705	0.003397822	0.002224569	0.002214217	0.00345374	0.115889938	0.138586181	0.154911519	0.152419006	0.129980562	0.276676642	0.146263324	0.177839802	0.323852725
14/04/2011	3	0.003213365	0.003055781	0.002008167	0.002110192	0.001601536	0.003142123	0.002586519	0.002246666	0.003358377	0.119103304	0.141641962	0.156919686	0.154529199	0.131582098	0.279818765	0.148849843	0.180086468	0.327211101
15/04/2011	3	0.002953196	0.002888991	0.001954504	0.002084265	0.001443685	0.00300067	0.002397785	0.002071215	0.003051268	0.1220565	0.144530953	0.15887419	0.156613464	0.133025783	0.282819435	0.151247628	0.182157682	0.33026237
16/04/2011	3	0.002693028	0.002722201	0.001900841	0.002058337	0.001285835	0.002859217	0.002209052	0.001895764	0.002744159	0.124749528	0.147253154	0.160775031	0.158671801	0.134311618	0.285678652	0.15345668	0.184053446	0.333006529
17/04/2011	3	0.002432859	0.002555411	0.001847177	0.00203241	0.001127984	0.002717764	0.002020319	0.001720313	0.002437051	0.127182387	0.149808565	0.162622208	0.160704211	0.135439602	0.288396416	0.155476999	0.185773759	0.33544358
18/04/2011	3	0.00217269	0.002388621	0.001793514	0.002006482	0.000970133	0.002576311	0.001831585	0.001544862	0.002129942	0.129355077	0.152197186	0.164415722	0.162710693	0.136409735	0.290972728	0.157308584	0.187318621	0.337573522
19/04/2011	3	0.001912521	0.002221831	0.001739851	0.001980555	0.000812283	0.002434859	0.001642852	0.001369411	0.001822834	0.131267598	0.154419017	0.166155573	0.164691248	0.137222018	0.293407586	0.158951436	0.188688032	0.339396356
20/04/2011	3	0.001652352	0.002055041	0.001686188	0.001954627	0.000654432	0.002293406	0.001454118	0.00119396	0.001515725	0.13291995	0.156474058	0.167841761	0.166645875	0.137876449	0.295700992	0.160405555	0.189881992	0.34091208
21/04/2011	3	0.001392184	0.001888251	0.001632524	0.0019287	0.000496581	0.002151953	0.001265385	0.001018509	0.001208616	0.134312134	0.158362309	0.169474285	0.168574575	0.138373031	0.297852945	0.16167094	0.190900502	0.342120697
22/04/2011	3	0.001209128	0.001868044	0.001663107	0.002085685	0.000720011	0.002037159	0.001377452	0.001013034	0.001271858	0.135521262	0.160230353	0.171137392	0.17066026	0.139093041	0.299890104	0.163048392	0.191913536	0.343392555
23/04/2011	3	0.001026072	0.001847836	0.00169369	0.00224267	0.00094344	0.001922365	0.00148952	0.001007559	0.0013351	0.136547334	0.162078189	0.172831083	0.17290293	0.140036481	0.301812469	0.164537912	0.192921095	0.344727655
24/04/2011	3	0.000843017	0.001827629	0.001724274	0.002399656	0.00116687	0.001807571	0.001601587	0.001002084	0.001398343	0.137390351	0.163905818	0.174555356	0.175302585	0.141203351	0.30362004	0.166139499	0.19392318	0.346125998
25/04/2011	3	0.000659961	0.001807422	0.001754857	0.002556641	0.001390299	0.001692777	0.001713655	0.000996609	0.001461585	0.138050311	0.16571324	0.176310213	0.177859226	0.14259365	0.305312817	0.167853154	0.194919789	0.347587583
26/04/2011	3	0.000476905	0.001787214	0.00178544	0.002713626	0.001613729	0.001577983	0.001825722	0.000991134	0.001524827	0.138527217	0.167500454	0.178095653	0.180572852	0.144207379	0.3068908	0.169678876	0.195910924	0.349112409
27/04/2011	3	0.00029385	0.001767007	0.001816023	0.002870611	0.001837158	0.001463189	0.001937789	0.000985659	0.001588069	0.138821067	0.169267461	0.179911675	0.183443464	0.146044537	0.308353989	0.171616665	0.196896583	0.350700478
28/04/2011	3	0.000110794	0.0017468	0.001846606	0.003027597	0.002060588	0.001348395	0.002049857	0.000980184	0.001651311	0.138931861	0.171014261	0.181758281	0.186471061	0.148105124	0.309702384	0.173666522	0.197876767	0.352351789
29/04/2011	3	0.000481842	0.008705655	0.001935538	0.003475231	0.006420833	0.002555002	0.003735797	0.003960811	0.003322971	0.139413702	0.179719916	0.183693818	0.189946292	0.154525958	0.312257386	0.177402319	0.201837578	0.35567476
30/04/2011	3	0.000852889	0.015664511	0.002024469	0.003922866	0.010781079	0.003761609	0.005421737	0.006941437	0.004994631	0.140266591	0.195384427	0.185718288	0.193869158	0.165307036	0.316018995	0.182824056	0.208779015	0.360669391
1/05/2011	3	0.001223937	0.022623366	0.002113401	0.004370501	0.015141324	0.004968216	0.007107677	0.009922064	0.006666291	0.141490528	0.218007794	0.187831689	0.198239659	0.180448361	0.320987211	0.189931732	0.218701079	0.367335682
2/05/2011	3	0.001594984	0.029582222	0.002202333	0.004818136	0.01950157	0.006174823	0.008793617	0.01290269	0.008337951	0.143085512	0.247590016	0.190034022	0.203057795	0.19994993	0.327162033	0.198725349	0.231603769	0.375673633
3/05/2011	3	0.001966032	0.036541078	0.002291265	0.00526577	0.023861815	0.00738143	0.010479557	0.015883316	0.010009611	0.145051544	0.284131093	0.192325287	0.208323565	0.223811746	0.334543463	0.209204906	0.247487086	0.385683244
4/05/2011	3	0.002337079	0.043499933	0.002380197	0.005713405	0.028222061	0.008588037	0.012165497	0.018863943	0.011681271	0.147388623	0.327631026	0.194705484	0.21403697	0.252033807	0.3431315	0.221370402	0.266351028	0.397364515
5/05/2011	3	0.002708127	0.050458789	0.002469129	0.00616104	0.032582307	0.009794644	0.013851437	0.021844569	0.013352931	0.150096749	0.378089815	0.197174612	0.22019801	0.284616114	0.352926144	0.235221839	0.288195598	0.410717445
6/05/2011	3	0.002504328	0.055867358	0.002377001	0.005343791	0.032726137	0.008942084	0.012325096	0.028215177	0.01176846	0.152601078	0.433957173	0.199551613	0.225541801	0.317342251	0.361868227	0.247546935	0.316410775	0.422485905
7/05/2011	3	0.00230053	0.061275928	0.002284873	0.004526541	0.032869968	0.008089524	0.010798756	0.034585785	0.010183989	0.154901608	0.495233101	0.201836487	0.230068342	0.350212218	0.369957751	0.258345691	0.35099656	0.432669894
8/05/2011	3	0.002096732	0.066684497	0.002192746	0.003709292	0.033013798	0.007236964	0.009272416	0.040956393	0.008599517	0.156998339	0.561917598	0.204029232	0.233777634	0.383226016	0.377194715	0.267618107	0.391952952	0.441269411
9/05/2011	3	0.001892933	0.072093067	0.002100618	0.002892042	0.033157629	0.006384404	0.007746076	0.047327	0.007015046	0.158891273	0.634010665	0.20612985	0.236669676	0.416383645	0.383579119	0.275364183	0.439279952	0.448284457
10/05/2011	3	0.001689135	0.077501636	0.00200849	0.002074793	0.033301459	0.005531844	0.006219736	0.053697608	0.005430575	0.160580408	0.711512301	0.208138341	0.238744469	0.449685104	0.389110963	0.281583919	0.49297756	0.453715032
11/05/2011	3	0.002279495	0.163136418	0.014187234	0.002922423	0.078319793	0.005552749	0.007832262	0.005214777	0.008672643	0.162859903	0.874648719	0.222325574	0.241666891	0.528004897	0.394663712	0.289416181	0.498192337	0.462387675
12/05/2011	3	0.002869854	0.248771199	0.026365977	0.003770052	0.123338127	0.005573654	0.009444788	0.003793566	0.011914711	0.165729757	1.123419918	0.248691551	0.245436944	0.651343024	0.400237366	0.298860969	0.501985903	0.474302386
13/05/2011	3	0.002680752	0.205739042	0.022045473	0.008608975	0.11565246	0.005102228	0.008466418	0.003319783	0.010245644	0.168410509	1.32915896	0.270737024	0.254045918	0.766995484	0.405339594	0.307327386	0.505305687	0.484548029
14/05/2011	3	0.002491649	0.162706884	0.017724969	0.013447897	0.107966793	0.004630803	0.007488047	0.002846	0.008576577	0.170902158	1.491865845	0.288461993	0.267493815	0.874962277	0.409970397	0.314815434	0.508151687	0.493124607
15/05/2011	3	0.002302547	0.119674727	0.013404466	0.018286819	0.100281126	0.004159378	0.006509677	0.00292936	0.00690751	0.173204704	1.611540572	0.301866459	0.285780635	0.975243403	0.414129775	0.321325111	0.511081046	0.500032117
16/05/2011	3	0.002113444	0.07664257	0.009083962	0.023125742	0.092595458	0.003687952	0.005531307	0.00301272	0.005238444	0.175318148	1.688183141	0.310950421	0.308906376	1.067838861	0.417817727	0.326856418	0.514093766	0.505270561
17/05/2011	3	0.001924341	0.033610412	0.004763458	0.027964664	0.084909791	0.003216527	0.004552937	0.139099063	0.003569377	0.17724249	1.721793553	0.31571388	0.33687104	1.152748652	0.421034254	0.331409355	0.653192829	0.508839937
18/05/2011	3	0.001302982	0.044349361	0.00297607	0.014623509	0.060219775	0.00253001	0.003798818	0.093413261	0.002493471	0.178545472	1.766142914	0.31868995	0.351494549	1.212968428	0.423564264	0.335208174	0.74660609	0.511333409
19/05/2011	3	0.000681623	0.055088309	0.001188682	0.001282353	0.03552976	0.001843493	0.0030447	0.04772746	0.001417565	0.179227095	1.821231223	0.319878632	0.352776902	1.248498188	0.425407757	0.338252873	0.79433355	0.512750974
20/05/2011	3	0.009798389	0.048416445	0.001198297	0.009091018	0.031196092	0.001701506	0.003223934	0.04185756	0.005230014	0.189025484	1.869647668	0.321076928	0.361867921	1.27969428	0.427109263	0.341476807	0.836191111	0.517980988
21/05/2011	3	0.018915154	0.041744581	0.001207911	0.016899683	0.026862425	0.001559518	0.003403169	0.035987661	0.009042463	0.207940638	1.911392249	0.322284839	0.378767604	1.306556704	0.428668782	0.344879976	0.872178771	0.527023451
22/05/2011	3	0.02803192	0.035072716	0.001217526	0.024708348	0.022528757	0.001417531	0.003582403	0.030117761	0.012854912	0.235972558	1.946464966	0.323502365	0.403475953	1.329085461	0.430086313	0.348462379	0.902296532	0.539878362
23/05/2011	3	0.037148686	0.028400852	0.00122714	0.032517014	0.01819509	0.001275544	0.003761638	0.024247861	0.01666736	0.273121244	1.974865818	0.324729506	0.435992966	1.347280551	0.431361856	0.352224017	0.926544394	0.556545723
24/05/2011	3	0.046265452	0.021728988	0.001236755	0.040325679	0.013861422	0.001133556	0.003940872	0.018377962	0.020479809	0.319386696	1.996594806	0.325966261	0.476318645	1.361141973	0.432495413	0.35616489	0.944922356	0.577025532
25/05/2011	3	0.055382217	0.015057124	0.00124637	0.048134344	0.009527754	0.000991569	0.004120107	0.012508062	0.024292258	0.374768913	2.011651929	0.32721263	0.524452988	1.370669727	0.433486982	0.360284997	0.957430418	0.60131779
26/05/2011	3	0.064498983	0.008385259	0.001255984	0.055943009	0.005194087	0.000849582	0.004299342	0.006638162	0.028104707	0.439267896	2.020037188	0.328468615	0.580395997	1.375863814	0.434336564	0.364584338	0.96406858	0.629422497
27/05/2011	3	0.073615749	0.001713395	0.001265599	0.063751674	0.000860419	0.000707594	0.004478576	0.000768263	0.031917156	0.512883645	2.021750583	0.329734214	0.644147671	1.376724234	0.435044158	0.369062914	0.964836843	0.661339652
