SimulationName	Clock.Today	Oats.Ear.NConc.	Oats.Ear.Wt	Oats.Grain.Live.NConc	Oats.Grain.Live.Wt	Oats.Leaf.Dead.Nconc	Oats.Leaf.Dead.Wt	Oats.Leaf.LAI	Oats.Leaf.Live.NConc	Oats.Leaf.Live.Wt	Oats.Panicle.Live.NConc	Oats.Panicle.Wt	Oats.Stem.Live.NConc	Oats.Stem.Live.Wt	Oats.AboveGround.Nconc	Oats.AboveGround.Live.Wt	Oats.Leaf.N	Oats.Stem.N	Oats.Phenology.Stage	Oats.Structure.LeafTipsAppeared	Oats.Leaf.ExpandedCohortNo	Oats.Leaf.GreenCohortNo	Oats.Leaf.SenescingCohortNo	Oats.Leaf.DeadCohortNo	Oats.Leaf.CoverTotal	Soil.Temperature(1)	Soil.Temperature(2)	Soil.Temperature(3)	Soil.Temperature(4)	Soil.Temperature(5)	Soil.Temperature(6)	Soil.Temperature(7)	Soil.SoilNitrogen.mineral_n(1)	Soil.SoilNitrogen.mineral_n(2)	Soil.SoilNitrogen.mineral_n(3)	Soil.SoilNitrogen.mineral_n(4)	Soil.SoilNitrogen.mineral_n(5)	Soil.SoilNitrogen.mineral_n(6)	Soil.SoilNitrogen.NH4(1)	Soil.SoilNitrogen.NH4(2)	Soil.SoilNitrogen.NH4(3)	Soil.SoilNitrogen.NH4(4)	Soil.SoilNitrogen.NH4(5)	Soil.SoilNitrogen.NH4(6)	Soil.SoilNitrogen.NO3(1)	Soil.SoilNitrogen.NO3(2)	Soil.SoilNitrogen.NO3(3)	Soil.SoilNitrogen.NO3(4)	Soil.SoilNitrogen.NO3(5)	Soil.SoilNitrogen.NO3(6)	Soil.SoilNitrogen.ProfileMineralN	Soil.SoilNitrogen.ProfileNO3	Soil.SoilNitrogen.ProfileNH4	Soil.SoilWater.SW(1)	Soil.SoilWater.SW(2)	Soil.SoilWater.SW(3)	Soil.SoilWater.SW(4)	Soil.SoilWater.SW(5)	Soil.SoilWater.SW(6)	Soil.SoilWater.SW(7)	Soil.SoilWater.ProfileWater	Nit	Irr
RS_Oats_1718Nit300IrrNil	2017-11-22	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14.6768957	13.93044948	13.54128672	13.2913526	13.0247612	12.74211927	12.65253359	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.240875	0.275325	0.2423	0.29316875	0.34453125	0.34583125	0.2615625	523.648125	300	Nil
RS_Oats_1718Nit50IrrFull	2017-11-22	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.75772279	14.83260156	14.31190703	13.66254922	13.31786693	13.0151362	12.79854375	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.32648125	0.30296875	0.30665	0.3360375	0.34881875	0.2972875	0.18843125	537.585	50	Full
RS_Oats_1718Nit50IrrNil	2017-11-22	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.10603073	15.08849193	14.47873672	13.83785729	13.47156745	13.11422292	12.91498151	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.26103125	0.25894375	0.24379375	0.29314375	0.32583125	0.310225	0.15479375	476.3325	50	Nil
RS_Oats_1718Nit0IrrFull	2017-11-23	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.14828594	16.30401484	15.6656625	14.26858854	13.72586094	13.22729974	12.98722083	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.27749375	0.29600625	0.2630875	0.28735625	0.3188875	0.3564	0.2287125	522.358125	0	Full
RS_Oats_1718Nit0IrrNil	2017-11-23	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.13198477	16.28494844	15.54977865	14.21817839	13.68278776	13.21795104	12.94866354	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.297028125	0.2976125	0.24746875	0.2945	0.3434875	0.33981875	0.23588125	527.5429688	0	Nil
RS_Oats_1718Nit300IrrFull	2017-11-23	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.25286758	14.64967057	14.24942422	13.44012995	13.0644612	12.81988411	12.67232266	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.26515625	0.25838125	0.222275	0.328575	0.35309375	0.310475	0.194675	501.25875	300	Full
RS_Oats_1718Nit300IrrNil	2017-11-23	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.21418073	14.65331536	14.2030276	13.48906927	13.09290521	12.78145547	12.68062604	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.23048125	0.262325	0.244525	0.29263125	0.34318125	0.3453625	0.2616	520.1109375	300	Nil
RS_Oats_1718Nit50IrrFull	2017-11-23	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.36926901	15.59788724	14.98631927	13.85353776	13.38971276	13.06140547	12.83309818	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.300696875	0.2898875	0.29915	0.3352625	0.34713125	0.2969125	0.18830625	528.6164063	50	Full
RS_Oats_1718Nit50IrrNil	2017-11-23	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.71673542	15.9200362	15.22108594	14.04266068	13.53922865	13.15434948	12.94782656	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.243325	0.24454375	0.24899375	0.2921875	0.324875	0.30981875	0.1548625	472.4015625	50	Nil
RS_Oats_1718Nit0IrrFull	2017-11-24	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.792375899	16.91738372	16.58909479	16.06559245	14.55260208	13.8602362	13.28645599	13.02896432	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2660375	0.29195	0.26188125	0.2866375	0.3175375	0.355775	0.228575	518.82	0	Full
RS_Oats_1718Nit0IrrNil	2017-11-24	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.864829098	16.95380742	16.59456953	15.98680547	14.51007578	13.82171641	13.27501719	12.98785234	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.28728125	0.292675	0.2499875	0.29400625	0.34236875	0.33955625	0.23595	525.5540625	0	Nil
RS_Oats_1718Nit300IrrFull	2017-11-24	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.974125207	15.47099193	15.02621875	14.60874479	13.67218073	13.17998333	12.87327786	12.7084013	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.25094375	0.25400625	0.223475	0.32790625	0.35134375	0.3097125	0.19455625	497.840625	300	Full
RS_Oats_1718Nit300IrrNil	2017-11-24	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.969174697	15.41425794	14.99250859	14.55090729	13.73450234	13.2127599	12.83141953	12.71811458	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.220528125	0.25383125	0.24461875	0.29235	0.3418875	0.34481875	0.2614875	516.7026563	300	Nil
RS_Oats_1718Nit50IrrFull	2017-11-24	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.879243943	16.40398242	15.92644635	15.38037109	14.12039375	13.51622526	13.11727708	12.87174089	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.287171875	0.28110625	0.29608125	0.33499375	0.3454875	0.29659375	0.188125	523.6260938	50	Full
RS_Oats_1718Nit50IrrNil	2017-11-24	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.872502179	16.6227181	16.25024609	15.6456125	14.32478385	13.66554818	13.20552266	12.9854099	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.233059375	0.2389875	0.24993125	0.29181875	0.323825	0.30944375	0.15485	469.7676563	50	Nil
RS_Oats_1718Nit0IrrFull	2017-11-25	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.22901549	16.59443151	16.05662578	14.77091745	14.0207526	13.36856563	13.07927292	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.25303125	0.28578125	0.25896875	0.28578125	0.31605625	0.355025	0.22841875	514.096875	0	Full
RS_Oats_1718Nit0IrrNil	2017-11-25	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.30176133	16.64076458	16.00295026	14.72925964	13.98777474	13.35609792	13.03749557	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.275996875	0.28608125	0.2485625	0.293275	0.3412125	0.3392875	0.23595625	521.7998438	0	Nil
RS_Oats_1718Nit300IrrFull	2017-11-25	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.53851549	15.04243594	14.6745763	13.86560703	13.31575625	12.94381797	12.75667135	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2337875	0.24648125	0.22216875	0.3267625	0.34940625	0.308775	0.19444375	492.5071875	300	Full
RS_Oats_1718Nit300IrrNil	2017-11-25	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.45930104	15.02181979	14.62366719	13.93060938	13.34977969	12.9000612	12.76417422	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.207553125	0.244175	0.24265	0.29189375	0.3404875	0.3441875	0.26126875	511.9054688	300	Nil
RS_Oats_1718Nit50IrrFull	2017-11-25	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.62104753	15.95046302	15.41922474	14.32821849	13.66406068	13.19416875	12.92264714	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.27028125	0.2701	0.2923625	0.33455625	0.34390625	0.296125	0.187775	517.4746875	50	Full
RS_Oats_1718Nit50IrrNil	2017-11-25	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.87453294	16.26495703	15.65638464	14.53756875	13.81696302	13.2806849	13.03455078	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2213375	0.23293125	0.24865625	0.29115	0.32294375	0.309175	0.1549	466.1878125	50	Nil
RS_Oats_1718Nit0IrrFull	2017-11-26	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.67705182	16.52779297	16.15521719	14.93112891	14.16454792	13.46255755	13.14374323	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.240590625	0.2795	0.25564375	0.28460625	0.3147125	0.3542875	0.22840625	509.3104688	0	Full
RS_Oats_1718Nit0IrrNil	2017-11-26	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.61214128	16.47258125	16.08896328	14.88996016	14.13304349	13.45015677	13.10210703	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.264834375	0.2789125	0.24588125	0.29235625	0.3400875	0.33904375	0.2359125	517.5464063	0	Nil
RS_Oats_1718Nit300IrrFull	2017-11-26	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.15816602	14.96721094	14.7486599	14.00627109	13.44531094	13.02887786	12.81522344	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.21653125	0.23801875	0.21979375	0.32548125	0.34764375	0.30798125	0.19433125	486.751875	300	Full
RS_Oats_1718Nit300IrrNil	2017-11-26	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14.98769766	14.85122396	14.65456094	14.06991875	13.47451719	12.9817099	12.82072292	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.1939	0.23414375	0.2398	0.2912375	0.33924375	0.34358125	0.261	506.6653125	300	Nil
RS_Oats_1718Nit50IrrFull	2017-11-26	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.15507409	15.86788307	15.51926484	14.47956094	13.80151667	13.28659635	12.98738464	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2535625	0.258925	0.288575	0.3338875	0.34220625	0.29578125	0.1875125	511.261875	50	Full
RS_Oats_1718Nit50IrrNil	2017-11-26	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.36587552	16.14657083	15.74754583	14.69103255	13.95459141	13.36899896	13.09552891	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.20975625	0.22661875	0.2460625	0.29039375	0.32218125	0.30874375	0.1548875	462.136875	50	Nil
RS_Oats_1718Nit0IrrFull	2017-11-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.43941471	17.11052422	16.35210547	15.03852995	14.291375	13.56114036	13.21844714	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.227428125	0.27195625	0.2510625	0.28315	0.31309375	0.35356875	0.2283	503.6601563	0	Full
RS_Oats_1718Nit0IrrNil	2017-11-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.52367161	17.11133464	16.25264271	14.9898901	14.26013958	13.54851172	13.17120182	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.253384375	0.27049375	0.2419625	0.2911	0.33884375	0.33884375	0.235975	512.5992188	0	Nil
RS_Oats_1718Nit300IrrFull	2017-11-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.53792799	15.40631849	14.89212422	14.10600365	13.55867109	13.11638958	12.88021016	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.198228125	0.22814375	0.21619375	0.323525	0.34549375	0.30716875	0.19415	479.9151563	300	Full
RS_Oats_1718Nit300IrrNil	2017-11-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.48672409	15.36751094	14.80061224	14.15171589	13.58294896	13.06627135	12.88273099	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.1788375	0.22243125	0.23565625	0.290075	0.33773125	0.342925	0.2607125	500.3203125	300	Nil
RS_Oats_1718Nit50IrrFull	2017-11-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.67070182	16.39007786	15.66128359	14.57928542	13.92222552	13.38059974	13.05642135	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.235434375	0.24673125	0.28368125	0.3332625	0.34059375	0.29520625	0.1872	504.3079688	50	Full
RS_Oats_1718Nit50IrrNil	2017-11-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.01573542	16.74230417	15.90489036	14.77767891	14.07580964	13.46171745	13.16445703	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.19764375	0.2192	0.24193125	0.289025	0.32115	0.3084	0.15483125	457.1278125	50	Nil
RS_Oats_1718Nit0IrrFull	2017-11-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.61386836	17.71873854	16.96444583	15.22525339	14.40643828	13.65497682	13.29442552	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.21633125	0.26570625	0.24720625	0.28173125	0.311775	0.35285	0.22819375	498.8325	0	Full
RS_Oats_1718Nit0IrrNil	2017-11-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.50319766	17.65706172	16.84252005	15.17023802	14.37293099	13.64320469	13.2457013	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2433	0.26325625	0.238375	0.28959375	0.33768125	0.33863125	0.2358625	508.0265625	0	Nil
RS_Oats_1718Nit300IrrFull	2017-11-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.75694063	15.91809063	15.36914844	14.26549219	13.66217969	13.20064479	12.94850469	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.1833375	0.21981875	0.21323125	0.32135625	0.3437	0.3063125	0.19396875	474.0440625	300	Full
RS_Oats_1718Nit300IrrNil	2017-11-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.64870807	15.87648229	15.29054167	14.31026901	13.68117526	13.14750339	12.95172214	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.167203125	0.212275	0.2318375	0.28873125	0.33634375	0.342275	0.26044375	494.8110938	300	Nil
RS_Oats_1718Nit50IrrFull	2017-11-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.87722253	16.93814974	16.19970234	14.75692396	14.03228438	13.47149505	13.13037604	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.220815625	0.2368625	0.279675	0.3324125	0.33908125	0.29486875	0.187	498.5629688	50	Full
RS_Oats_1718Nit50IrrNil	2017-11-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.17471641	17.29251276	16.46701875	14.96265547	14.18102005	13.55277188	13.23666432	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.1873	0.2125375	0.2382875	0.28773125	0.32021875	0.307925	0.154875	452.686875	50	Nil
RS_Oats_1718Nit0IrrFull	2017-11-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.838092425	17.52122083	17.37004505	17.00042865	15.46956771	14.55710938	13.75499089	13.38038984	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.3037875	0.32628125	0.3104875	0.286675	0.31124375	0.35230625	0.22869375	541.3321875	0	Full
RS_Oats_1718Nit0IrrNil	2017-11-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.875600832	17.3252862	17.22103516	16.83167813	15.39795469	14.51830677	13.73724792	13.32167891	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.302540625	0.3069625	0.2769375	0.2894875	0.320233333	0.33843125	0.23586875	529.7129688	0	Nil
RS_Oats_1718Nit300IrrFull	2017-11-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.976873675	16.25250221	15.93684479	15.56201563	14.46708698	13.79145208	13.28852214	13.02002995	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.30191875	0.30864375	0.24164375	0.3210875	0.341775	0.3054	0.1938125	512.7	300	Full
RS_Oats_1718Nit300IrrNil	2017-11-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.976576726	16.17498333	15.90703099	15.48202448	14.51082682	13.8058362	13.2296276	13.01957057	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.26568125	0.294475	0.26579375	0.28825	0.33515	0.34165625	0.26039375	531.3965625	300	Nil
RS_Oats_1718Nit50IrrFull	2017-11-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.890924388	17.00225599	16.74229297	16.36072422	14.97648333	14.1710513	13.56719453	13.20461354	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.327578125	0.31183125	0.32618125	0.33205625	0.3375125	0.294475	0.1867125	538.9926563	50	Full
RS_Oats_1718Nit50IrrNil	2017-11-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.899728465	17.1340849	16.94574349	16.51890729	15.18330052	14.32035651	13.64100391	13.3113125	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.272878125	0.26470625	0.256725	0.28715625	0.31928125	0.30763125	0.15483125	478.3251563	50	Nil
RS_Oats_1718Nit0IrrFull	2017-11-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.77523711	17.81877214	17.13784557	15.64685156	14.72237682	13.86741719	13.456625	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.29	0.3213	0.30480625	0.285025	0.3098125	0.3513875	0.228075	535.426875	0	Full
RS_Oats_1718Nit0IrrNil	2017-11-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.67059245	17.73908594	16.96131432	15.55502578	14.63705495	13.84179193	13.40134792	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.292940625	0.30099375	0.27736875	0.2901125	0.318966667	0.33825	0.23589375	527.2676563	0	Nil
RS_Oats_1718Nit300IrrFull	2017-11-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.89659427	16.23069714	15.77461484	14.6644737	13.9348138	13.38445104	13.09288281	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.284975	0.29844375	0.24494375	0.3198375	0.339925	0.30445	0.1936625	508.3584375	300	Full
RS_Oats_1718Nit300IrrNil	2017-11-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.84867331	16.23196224	15.72453646	14.709475	13.94484063	13.32145911	13.08867604	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.25126875	0.2825	0.26610625	0.2877625	0.33386875	0.341125	0.2601625	526.7728125	300	Nil
RS_Oats_1718Nit50IrrFull	2017-11-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.9973112	17.13434167	16.47968385	15.17209036	14.32536146	13.66953828	13.28427526	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.3107375	0.3039875	0.31946875	0.3329625	0.3359625	0.29409375	0.18636875	532.865625	50	Full
RS_Oats_1718Nit50IrrNil	2017-11-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.26436849	17.40256068	16.65709792	15.3397625	14.46425807	13.73992214	13.38944167	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.257734375	0.25575	0.2600875	0.28635625	0.3184375	0.3074	0.1549125	475.1807813	50	Nil
RS_Oats_1718Nit0IrrFull	2017-12-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.47069557	18.28831719	17.53200807	15.81562083	14.86675234	13.97999844	13.54362552	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2732125	0.3131125	0.29764375	0.28370625	0.30844375	0.3507375	0.22794375	528.49125	0	Full
RS_Oats_1718Nit0IrrNil	2017-12-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.42640104	18.20616406	17.34367135	15.71606016	14.73661745	13.95015078	13.48548359	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.279328125	0.2923875	0.2725625	0.2895	0.317733333	0.33795	0.2358375	521.8323438	0	Nil
RS_Oats_1718Nit300IrrFull	2017-12-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.62807396	16.53220443	15.98909401	14.8359888	14.08026094	13.48627526	13.17288333	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.260146875	0.28363125	0.24215	0.3187	0.33820625	0.30355	0.19345625	500.3854688	300	Full
RS_Oats_1718Nit300IrrNil	2017-12-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.58008815	16.53333307	15.93241771	14.88792995	14.08827318	13.41900182	13.16688125	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.230728125	0.26810625	0.2621	0.2872875	0.33265	0.34051875	0.2598125	519.5357813	300	Nil
RS_Oats_1718Nit50IrrFull	2017-12-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.76458815	17.56619609	16.79542682	15.3461401	14.47496953	13.78103359	13.36809688	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.288325	0.29035625	0.313225	0.3333	0.3346625	0.29376875	0.1860875	525.1153125	50	Full
RS_Oats_1718Nit50IrrNil	2017-12-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.05415729	17.87503906	17.02189557	15.51925781	14.60214297	13.84796979	13.47341693	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.23986875	0.2467125	0.2583625	0.285425	0.31740625	0.30690625	0.15489375	469.8853125	50	Nil
RS_Oats_1718Nit0IrrFull	2017-12-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.69246862	18.67869635	17.90530156	16.03212578	15.01820391	14.09420156	13.63419844	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.25534375	0.30296875	0.28885625	0.28241875	0.3069125	0.34998125	0.22765	520.4925	0	Full
RS_Oats_1718Nit0IrrNil	2017-12-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.59599036	18.59254323	17.70280885	15.92568932	14.84520833	14.05967161	13.5717487	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.264903125	0.28241875	0.26585	0.28855	0.316316667	0.337675	0.23575625	515.3426563	0	Nil
RS_Oats_1718Nit300IrrFull	2017-12-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.56227669	16.7710862	16.24091458	15.01512266	14.22156953	13.59343724	13.2582513	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.23299375	0.26749375	0.2366625	0.31719375	0.33618125	0.3025125	0.1932375	490.809375	300	Full
RS_Oats_1718Nit300IrrNil	2017-12-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.59165286	16.80440339	16.20196172	15.07125104	14.23040599	13.52425833	13.25015521	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2077125	0.25214375	0.2560125	0.2865	0.33125	0.3397625	0.2595375	510.8971875	300	Nil
